id,query,label
5987,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要房屋产权证明吗","43,44"
5988,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要房屋产权证明嘛","43,44"
5989,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要房屋产权证明吗","43,44"
5990,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要房屋产权证明嘛","43,44"
5991,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,这房子是我租的","43,45"
5992,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,是我租的房子","43,45"
5993,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,这房子是我租的","43,45"
5994,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,是我租的房子","43,45"
5995,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要租赁协议复印件及产权人同意报装证明材料吗","43,46"
5996,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我需要带着租赁协议复印件及产权人同意报装证明材料吗","43,46"
5997,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要租赁协议复印件及产权人同意报装证明材料吗","43,46"
5998,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我需要带着租赁协议复印件及产权人同意报装证明材料吗","43,46"
5999,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要合法的土地使用证明吗","43,47"
6000,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要合法的土地使用证明吗","43,47"
6001,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要合法的土地使用证明吗","43,47"
6002,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要合法的土地使用证明吗","43,47"
6003,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要土地租赁协议及产权人同意报装证明材料吗","43,48"
6004,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要带着土地租赁协议及产权人同意报装证明材料吗","43,48"
6005,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要土地租赁协议及产权人同意报装证明材料吗","43,48"
6006,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要带着土地租赁协议及产权人同意报装证明材料吗","43,48"
6007,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","43,49"
6008,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","43,49"
6009,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","43,49"
6010,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","43,49"
6011,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,是国家优惠电价","43,50"
6012,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,当时电价有打折","43,50"
6013,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,是国家优惠电价","43,50"
6014,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,当时电价有打折","43,50"
6015,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","43,51"
6016,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","43,51"
6017,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","43,51"
6018,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","43,51"
6019,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要项目立项及批复吗","43,52"
6020,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要带项目立项及批复吗","43,52"
6021,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要项目立项及批复吗","43,52"
6022,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要带项目立项及批复吗","43,52"
6023,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要上级批准文件、立项批准文件吗","43,53"
6024,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要上级批准文件吗","43,53"
6025,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要上级批准文件、立项批准文件吗","43,53"
6026,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要上级批准文件吗","43,53"
6027,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要规划立项","43,54"
6028,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要规划立项","43,54"
6029,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要建设工程规划许可证及附件吗","43,55"
6030,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我需要带建设工程规划许可证及附件吗","43,55"
6031,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要建设工程规划许可证及附件吗","43,55"
6032,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我需要带建设工程规划许可证及附件吗","43,55"
6033,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","43,56"
6034,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我是做钢铁的","43,56"
6035,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","43,56"
6036,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我是做钢铁的","43,56"
6037,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","43,57"
6038,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","43,57"
6039,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","43,57"
6040,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","43,57"
6041,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,方案答复具体指什么","43,58"
6042,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,方案答复这一步我需要做什么？","43,58"
6043,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,方案答复具体指什么","43,58"
6044,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,方案答复这一步我需要做什么？","43,58"
6045,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,装表接电具体指什么","43,59"
6046,"要客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,装表接电是？","43,59"
6047,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,装表接电具体指什么","43,59"
6048,"需要带着客户用电报装申请书、客户用电设备信息登记表（动力、照明）吗,装表接电是？","43,59"
6049,"要房屋产权证明吗,这房子是我租的","44,45"
6050,"要房屋产权证明吗,是我租的房子","44,45"
6051,"要房屋产权证明嘛,这房子是我租的","44,45"
6052,"要房屋产权证明嘛,是我租的房子","44,45"
6053,"要房屋产权证明吗,要租赁协议复印件及产权人同意报装证明材料吗","44,46"
6054,"要房屋产权证明吗,我需要带着租赁协议复印件及产权人同意报装证明材料吗","44,46"
6055,"要房屋产权证明嘛,要租赁协议复印件及产权人同意报装证明材料吗","44,46"
6056,"要房屋产权证明嘛,我需要带着租赁协议复印件及产权人同意报装证明材料吗","44,46"
6057,"要房屋产权证明吗,要合法的土地使用证明吗","44,47"
6058,"要房屋产权证明吗,要合法的土地使用证明吗","44,47"
6059,"要房屋产权证明嘛,要合法的土地使用证明吗","44,47"
6060,"要房屋产权证明嘛,要合法的土地使用证明吗","44,47"
6061,"要房屋产权证明吗,要土地租赁协议及产权人同意报装证明材料吗","44,48"
6062,"要房屋产权证明吗,要带着土地租赁协议及产权人同意报装证明材料吗","44,48"
6063,"要房屋产权证明嘛,要土地租赁协议及产权人同意报装证明材料吗","44,48"
6064,"要房屋产权证明嘛,要带着土地租赁协议及产权人同意报装证明材料吗","44,48"
6065,"要房屋产权证明吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","44,49"
6066,"要房屋产权证明吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","44,49"
6067,"要房屋产权证明嘛,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","44,49"
6068,"要房屋产权证明嘛,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","44,49"
6069,"要房屋产权证明吗,是国家优惠电价","44,50"
6070,"要房屋产权证明吗,当时电价有打折","44,50"
6071,"要房屋产权证明嘛,是国家优惠电价","44,50"
6072,"要房屋产权证明嘛,当时电价有打折","44,50"
6073,"要房屋产权证明吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","44,51"
6074,"要房屋产权证明吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","44,51"
6075,"要房屋产权证明嘛,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","44,51"
6076,"要房屋产权证明嘛,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","44,51"
6077,"要房屋产权证明吗,要项目立项及批复吗","44,52"
6078,"要房屋产权证明吗,要带项目立项及批复吗","44,52"
6079,"要房屋产权证明嘛,要项目立项及批复吗","44,52"
6080,"要房屋产权证明嘛,要带项目立项及批复吗","44,52"
6081,"要房屋产权证明吗,要上级批准文件、立项批准文件吗","44,53"
6082,"要房屋产权证明吗,要上级批准文件吗","44,53"
6083,"要房屋产权证明嘛,要上级批准文件、立项批准文件吗","44,53"
6084,"要房屋产权证明嘛,要上级批准文件吗","44,53"
6085,"要房屋产权证明吗,要规划立项","44,54"
6086,"要房屋产权证明嘛,要规划立项","44,54"
6087,"要房屋产权证明吗,要建设工程规划许可证及附件吗","44,55"
6088,"要房屋产权证明吗,我需要带建设工程规划许可证及附件吗","44,55"
6089,"要房屋产权证明嘛,要建设工程规划许可证及附件吗","44,55"
6090,"要房屋产权证明嘛,我需要带建设工程规划许可证及附件吗","44,55"
6091,"要房屋产权证明吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","44,56"
6092,"要房屋产权证明吗,我是做钢铁的","44,56"
6093,"要房屋产权证明嘛,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","44,56"
6094,"要房屋产权证明嘛,我是做钢铁的","44,56"
6095,"要房屋产权证明吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","44,57"
6096,"要房屋产权证明吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","44,57"
6097,"要房屋产权证明嘛,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","44,57"
6098,"要房屋产权证明嘛,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","44,57"
6099,"要房屋产权证明吗,方案答复具体指什么","44,58"
6100,"要房屋产权证明吗,方案答复这一步我需要做什么？","44,58"
6101,"要房屋产权证明嘛,方案答复具体指什么","44,58"
6102,"要房屋产权证明嘛,方案答复这一步我需要做什么？","44,58"
6103,"要房屋产权证明吗,装表接电具体指什么","44,59"
6104,"要房屋产权证明吗,装表接电是？","44,59"
6105,"要房屋产权证明嘛,装表接电具体指什么","44,59"
6106,"要房屋产权证明嘛,装表接电是？","44,59"
6107,"这房子是我租的,要租赁协议复印件及产权人同意报装证明材料吗","45,46"
6108,"这房子是我租的,我需要带着租赁协议复印件及产权人同意报装证明材料吗","45,46"
6109,"是我租的房子,要租赁协议复印件及产权人同意报装证明材料吗","45,46"
6110,"是我租的房子,我需要带着租赁协议复印件及产权人同意报装证明材料吗","45,46"
6111,"这房子是我租的,要合法的土地使用证明吗","45,47"
6112,"这房子是我租的,要合法的土地使用证明吗","45,47"
6113,"是我租的房子,要合法的土地使用证明吗","45,47"
6114,"是我租的房子,要合法的土地使用证明吗","45,47"
6115,"这房子是我租的,要土地租赁协议及产权人同意报装证明材料吗","45,48"
6116,"这房子是我租的,要带着土地租赁协议及产权人同意报装证明材料吗","45,48"
6117,"是我租的房子,要土地租赁协议及产权人同意报装证明材料吗","45,48"
6118,"是我租的房子,要带着土地租赁协议及产权人同意报装证明材料吗","45,48"
6119,"这房子是我租的,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","45,49"
6120,"这房子是我租的,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","45,49"
6121,"是我租的房子,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","45,49"
6122,"是我租的房子,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","45,49"
6123,"这房子是我租的,是国家优惠电价","45,50"
6124,"这房子是我租的,当时电价有打折","45,50"
6125,"是我租的房子,是国家优惠电价","45,50"
6126,"是我租的房子,当时电价有打折","45,50"
6127,"这房子是我租的,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","45,51"
6128,"这房子是我租的,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","45,51"
6129,"是我租的房子,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","45,51"
6130,"是我租的房子,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","45,51"
6131,"这房子是我租的,要项目立项及批复吗","45,52"
6132,"这房子是我租的,要带项目立项及批复吗","45,52"
6133,"是我租的房子,要项目立项及批复吗","45,52"
6134,"是我租的房子,要带项目立项及批复吗","45,52"
6135,"这房子是我租的,要上级批准文件、立项批准文件吗","45,53"
6136,"这房子是我租的,要上级批准文件吗","45,53"
6137,"是我租的房子,要上级批准文件、立项批准文件吗","45,53"
6138,"是我租的房子,要上级批准文件吗","45,53"
6139,"这房子是我租的,要规划立项","45,54"
6140,"是我租的房子,要规划立项","45,54"
6141,"这房子是我租的,要建设工程规划许可证及附件吗","45,55"
6142,"这房子是我租的,我需要带建设工程规划许可证及附件吗","45,55"
6143,"是我租的房子,要建设工程规划许可证及附件吗","45,55"
6144,"是我租的房子,我需要带建设工程规划许可证及附件吗","45,55"
6145,"这房子是我租的,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","45,56"
6146,"这房子是我租的,我是做钢铁的","45,56"
6147,"是我租的房子,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","45,56"
6148,"是我租的房子,我是做钢铁的","45,56"
6149,"这房子是我租的,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","45,57"
6150,"这房子是我租的,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","45,57"
6151,"是我租的房子,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","45,57"
6152,"是我租的房子,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","45,57"
6153,"这房子是我租的,方案答复具体指什么","45,58"
6154,"这房子是我租的,方案答复这一步我需要做什么？","45,58"
6155,"是我租的房子,方案答复具体指什么","45,58"
6156,"是我租的房子,方案答复这一步我需要做什么？","45,58"
6157,"这房子是我租的,装表接电具体指什么","45,59"
6158,"这房子是我租的,装表接电是？","45,59"
6159,"是我租的房子,装表接电具体指什么","45,59"
6160,"是我租的房子,装表接电是？","45,59"
6161,"要租赁协议复印件及产权人同意报装证明材料吗,要合法的土地使用证明吗","46,47"
6162,"要租赁协议复印件及产权人同意报装证明材料吗,要合法的土地使用证明吗","46,47"
6163,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要合法的土地使用证明吗","46,47"
6164,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要合法的土地使用证明吗","46,47"
6165,"要租赁协议复印件及产权人同意报装证明材料吗,要土地租赁协议及产权人同意报装证明材料吗","46,48"
6166,"要租赁协议复印件及产权人同意报装证明材料吗,要带着土地租赁协议及产权人同意报装证明材料吗","46,48"
6167,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要土地租赁协议及产权人同意报装证明材料吗","46,48"
6168,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要带着土地租赁协议及产权人同意报装证明材料吗","46,48"
6169,"要租赁协议复印件及产权人同意报装证明材料吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","46,49"
6170,"要租赁协议复印件及产权人同意报装证明材料吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","46,49"
6171,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","46,49"
6172,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","46,49"
6173,"要租赁协议复印件及产权人同意报装证明材料吗,是国家优惠电价","46,50"
6174,"要租赁协议复印件及产权人同意报装证明材料吗,当时电价有打折","46,50"
6175,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,是国家优惠电价","46,50"
6176,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,当时电价有打折","46,50"
6177,"要租赁协议复印件及产权人同意报装证明材料吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","46,51"
6178,"要租赁协议复印件及产权人同意报装证明材料吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","46,51"
6179,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","46,51"
6180,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","46,51"
6181,"要租赁协议复印件及产权人同意报装证明材料吗,要项目立项及批复吗","46,52"
6182,"要租赁协议复印件及产权人同意报装证明材料吗,要带项目立项及批复吗","46,52"
6183,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要项目立项及批复吗","46,52"
6184,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要带项目立项及批复吗","46,52"
6185,"要租赁协议复印件及产权人同意报装证明材料吗,要上级批准文件、立项批准文件吗","46,53"
6186,"要租赁协议复印件及产权人同意报装证明材料吗,要上级批准文件吗","46,53"
6187,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要上级批准文件、立项批准文件吗","46,53"
6188,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要上级批准文件吗","46,53"
6189,"要租赁协议复印件及产权人同意报装证明材料吗,要规划立项","46,54"
6190,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要规划立项","46,54"
6191,"要租赁协议复印件及产权人同意报装证明材料吗,要建设工程规划许可证及附件吗","46,55"
6192,"要租赁协议复印件及产权人同意报装证明材料吗,我需要带建设工程规划许可证及附件吗","46,55"
6193,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要建设工程规划许可证及附件吗","46,55"
6194,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,我需要带建设工程规划许可证及附件吗","46,55"
6195,"要租赁协议复印件及产权人同意报装证明材料吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","46,56"
6196,"要租赁协议复印件及产权人同意报装证明材料吗,我是做钢铁的","46,56"
6197,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","46,56"
6198,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,我是做钢铁的","46,56"
6199,"要租赁协议复印件及产权人同意报装证明材料吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","46,57"
6200,"要租赁协议复印件及产权人同意报装证明材料吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","46,57"
6201,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","46,57"
6202,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","46,57"
6203,"要租赁协议复印件及产权人同意报装证明材料吗,方案答复具体指什么","46,58"
6204,"要租赁协议复印件及产权人同意报装证明材料吗,方案答复这一步我需要做什么？","46,58"
6205,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,方案答复具体指什么","46,58"
6206,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,方案答复这一步我需要做什么？","46,58"
6207,"要租赁协议复印件及产权人同意报装证明材料吗,装表接电具体指什么","46,59"
6208,"要租赁协议复印件及产权人同意报装证明材料吗,装表接电是？","46,59"
6209,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,装表接电具体指什么","46,59"
6210,"我需要带着租赁协议复印件及产权人同意报装证明材料吗,装表接电是？","46,59"
6211,"要合法的土地使用证明吗,要土地租赁协议及产权人同意报装证明材料吗","47,48"
6212,"要合法的土地使用证明吗,要带着土地租赁协议及产权人同意报装证明材料吗","47,48"
6213,"要合法的土地使用证明吗,要土地租赁协议及产权人同意报装证明材料吗","47,48"
6214,"要合法的土地使用证明吗,要带着土地租赁协议及产权人同意报装证明材料吗","47,48"
6215,"要合法的土地使用证明吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","47,49"
6216,"要合法的土地使用证明吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","47,49"
6217,"要合法的土地使用证明吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","47,49"
6218,"要合法的土地使用证明吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","47,49"
6219,"要合法的土地使用证明吗,是国家优惠电价","47,50"
6220,"要合法的土地使用证明吗,当时电价有打折","47,50"
6221,"要合法的土地使用证明吗,是国家优惠电价","47,50"
6222,"要合法的土地使用证明吗,当时电价有打折","47,50"
6223,"要合法的土地使用证明吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","47,51"
6224,"要合法的土地使用证明吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","47,51"
6225,"要合法的土地使用证明吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","47,51"
6226,"要合法的土地使用证明吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","47,51"
6227,"要合法的土地使用证明吗,要项目立项及批复吗","47,52"
6228,"要合法的土地使用证明吗,要带项目立项及批复吗","47,52"
6229,"要合法的土地使用证明吗,要项目立项及批复吗","47,52"
6230,"要合法的土地使用证明吗,要带项目立项及批复吗","47,52"
6231,"要合法的土地使用证明吗,要上级批准文件、立项批准文件吗","47,53"
6232,"要合法的土地使用证明吗,要上级批准文件吗","47,53"
6233,"要合法的土地使用证明吗,要上级批准文件、立项批准文件吗","47,53"
6234,"要合法的土地使用证明吗,要上级批准文件吗","47,53"
6235,"要合法的土地使用证明吗,要规划立项","47,54"
6236,"要合法的土地使用证明吗,要规划立项","47,54"
6237,"要合法的土地使用证明吗,要建设工程规划许可证及附件吗","47,55"
6238,"要合法的土地使用证明吗,我需要带建设工程规划许可证及附件吗","47,55"
6239,"要合法的土地使用证明吗,要建设工程规划许可证及附件吗","47,55"
6240,"要合法的土地使用证明吗,我需要带建设工程规划许可证及附件吗","47,55"
6241,"要合法的土地使用证明吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","47,56"
6242,"要合法的土地使用证明吗,我是做钢铁的","47,56"
6243,"要合法的土地使用证明吗,我属于钢铁、电解铝、铁合金、水泥、电石、烧碱、黄磷、锌冶炼高耗能等特殊行业客户","47,56"
6244,"要合法的土地使用证明吗,我是做钢铁的","47,56"
6245,"要合法的土地使用证明吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","47,57"
6246,"要合法的土地使用证明吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","47,57"
6247,"要合法的土地使用证明吗,要相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","47,57"
6248,"要合法的土地使用证明吗,我需要带相关政府部门批准的许可文件包括政府主管部门立项或批复文件，环境评估报告、生产许可证等吗","47,57"
6249,"要合法的土地使用证明吗,方案答复具体指什么","47,58"
6250,"要合法的土地使用证明吗,方案答复这一步我需要做什么？","47,58"
6251,"要合法的土地使用证明吗,方案答复具体指什么","47,58"
6252,"要合法的土地使用证明吗,方案答复这一步我需要做什么？","47,58"
6253,"要合法的土地使用证明吗,装表接电具体指什么","47,59"
6254,"要合法的土地使用证明吗,装表接电是？","47,59"
6255,"要合法的土地使用证明吗,装表接电具体指什么","47,59"
6256,"要合法的土地使用证明吗,装表接电是？","47,59"
6257,"要土地租赁协议及产权人同意报装证明材料吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","48,49"
6258,"要土地租赁协议及产权人同意报装证明材料吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","48,49"
6259,"要带着土地租赁协议及产权人同意报装证明材料吗,要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","48,49"
6260,"要带着土地租赁协议及产权人同意报装证明材料吗,请问要由所在乡、镇或乡镇以上级别政府部门根据所辖权限开据证明吗","48,49"
6261,"要土地租赁协议及产权人同意报装证明材料吗,是国家优惠电价","48,50"
6262,"要土地租赁协议及产权人同意报装证明材料吗,当时电价有打折","48,50"
6263,"要带着土地租赁协议及产权人同意报装证明材料吗,是国家优惠电价","48,50"
6264,"要带着土地租赁协议及产权人同意报装证明材料吗,当时电价有打折","48,50"
6265,"要土地租赁协议及产权人同意报装证明材料吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","48,51"
6266,"要土地租赁协议及产权人同意报装证明材料吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","48,51"
6267,"要带着土地租赁协议及产权人同意报装证明材料吗,要政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","48,51"
6268,"要带着土地租赁协议及产权人同意报装证明材料吗,我要带着政府有关部门核发的资质证明和公益证明（学校、养老院、居委会等）吗","48,51"
6269,"要土地租赁协议及产权人同意报装证明材料吗,要项目立项及批复吗","48,52"
6270,"要土地租赁协议及产权人同意报装证明材料吗,要带项目立项及批复吗","48,52"
6271,"要带着土地租赁协议及产权人同意报装证明材料吗,要项目立项及批复吗","48,52"
